The Twist,,,,,,,,,,
 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_min , 1_min , 4_maj , 4_maj ,,,,,,,
 1_min , 1_min , 0:maj , 0:maj ,,,,,,,
 0:maj , 0:maj ,,,,,,,,,
 1_maj , 1_maj , 1_maj , 0:maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 0:maj ,,,,,,,
 6_min , 8_maj , ->,,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 0:maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 0:maj ,,,,,,,
 6_min , 8_maj , ->,,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj , 0:maj , ->,,,,,
 6_maj , 6_maj . . 11_maj , 6_maj , 6_maj . . 11_maj ,,,,,,,
 8_maj , 8_maj . . 11_maj , 8_maj , 8_maj ,,,,,,,
 1_min , 1_min , 4_maj , 4_maj ,,,,,,,
 1_min , 1_min , 0:maj , 0:maj ,,,,,,,
 0:maj , 0:maj ,,,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj ,,,,,,,
 1_maj , 1_7/b7 , 1_maj6/13 , 0:maj , 1_maj ,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Suit1_ Judy Blue Eyes,,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj ,,,,,,,,
 1_maj , 6_sus4 6_maj , 6_sus4 6_maj , 1_maj , 8_maj , 8_maj ,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 6_sus4 6_maj , 6_sus4 6_maj , 1_maj , 8_maj , 8_maj ,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 8_maj , 6_11 , 6_11 ,,,,,,,
 1_maj , 6_11 ,,,,,,,,,
 1_maj , 6_sus4 6_maj , 6_sus4 6_maj , 1_maj , 8_maj , 8_maj ,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 6_sus4 6_maj , 6_sus4 6_maj , 1_maj , 8_maj , 8_maj ,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 8_maj , 6_11 , 6_11 ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj ,,,,,,,,
 1_maj , 6_sus4 6_maj , 6_sus4 6_maj , 1_maj , 8_maj , 8_maj ,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 6_sus4 6_maj , 6_sus4 6_maj , 1_maj , 8_maj , 8_maj ,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 8_maj , 6_11 , 6_11 ,,,,,,,
 1_maj , 6_11 ,,,,,,,,,
 1_maj , 6_sus4 6_maj , 6_sus4 6_maj , 1_maj , 8_maj , 8_maj ,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 6_sus4 6_maj , 6_sus4 6_maj , 1_maj , 8_maj , 8_maj ,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 8_maj , 6_11 , 6_11 ,,,,,,,
 1_maj , 6_11 , 1_maj , 6_11 ,,,,,,,
 1_maj , 6_11 , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_11 ,,,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_11 ,,,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
 11_maj , 11_maj , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_11 ,,,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_11 ,,,,,,,
 6_11 , 6_11 ,,,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 8_min/11 , 8_min/11 1_maj . . , 8_min/11 , 1_sus4(b7) 1_7 ,,,,,,,
 1_5(b7) , 1_5(b7) , 1_5(b7) , 11_maj7/9 10_min7/b3 , 10_min7/b3 ,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,
 8_min/11 , 8_min/11 1_maj . . , 8_min/11 , 1_sus4(b7) 1_7 ,,,,,,,
 1_5(b7) , 1_5(b7) , 1_5(b7) , 11_maj7/9 10_min7/b3 , 10_min7/b3 ,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,
 8_min/11 , 8_min/11 1_maj . . , 8_min/11 , 1_sus4(b7) 1_7 ,,,,,,,
 1_5(b7) , 1_5(b7) , 1_5(b7) , 11_maj7/9 10_min7/b3 , 10_min7/b3 ,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,
 6_maj 8_min7 , 3_min 11_maj . 1_maj , 6_maj 8_min7 , 3_min 11_maj 1_maj . ,,,,,,,
 6_maj 8_min7 , 3_min 11_maj . 1_maj , 6_maj 8_min7 , 3_min 11_maj 1_maj . ,,,,,,,
 6_maj 8_min7 , 3_min 11_maj . 1_maj , 6_maj 8_min7 , 3_min 11_maj 1_maj . ,,,,,,,
 6_maj 8_min7 , 3_min 11_maj . 1_maj , 6_maj 8_min7 , 3_min 11_maj 1_maj . ,,,,,,,
 6_maj 8_min7 , 3_min 11_maj . 1_maj , 6_maj 8_min7 , 3_min 11_maj 1_maj . ,,,,,,,
 6_maj 8_min7 , 3_min 11_maj . 1_maj , 6_maj 8_min7 , 3_min 11_maj 1_maj . ,,,,,,,
 6_maj 8_min7 , 3_min 11_maj . 1_maj , 6_maj 8_min7 , 3_min 11_maj 1_maj . ,,,,,,,
 6_maj 8_min7 , 3_min 11_maj . 1_maj , 6_maj 8_min7 , 3_min 11_maj 1_maj . ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Sunday Morning Sunshine, 1_maj ,,,,,,,,,
 1_maj6(9) , 5_min7 , 3_min7 , 8_7 ,,,,,,,
 10_min 1_maj/5 , 6_maj 5_min7 , 3_min7 , 8_7 ,,,,,,,
 1_maj6(9) , 5_min7 , 3_min7 , 8_7 ,,,,,,,
 10_min 1_maj/5 , 6_maj 5_min7 , 3_min7 , 8_7 ,,,,,,,
 6_maj , 8_maj , 5_min , 10_min ,,,,,,,
 3_min , 8_maj , 6_maj , N , N ,,,,,,
 1_maj , 1_maj , 3_11 , 3_11 ,,,,,,,
 11_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 3_11 , 3_11 ,,,,,,,
 11_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 1_maj6(9) , 5_min7 , 3_min7 , 8_7 ,,,,,,,
 10_min 1_maj/5 , 6_maj 5_min7 , 3_min7 , 8_7 ,,,,,,,
 1_maj6(9) , 5_min7 , 3_min7 , 8_7 ,,,,,,,
 10_min 1_maj/5 , 6_maj 5_min7 , 3_min7 , 8_7 ,,,,,,,
 6_maj , 8_maj , 5_min , 10_min ,,,,,,,
 3_min , 8_maj , 3_min , 8_maj ,,,,,,,
 N , N , N , N ,,,,,,,
 1_maj , 1_maj , 3_11 , 3_11 ,,,,,,,
 11_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 3_11 , 3_11 ,,,,,,,
 11_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 3_11 , 3_11 ,,,,,,,
 11_maj , 6_maj , 1_maj , 1_maj 8_maj ,,,,,,,
 1_maj , 1_maj , 3_11 , 3_11 ,,,,,,,
 11_maj , 6_maj , 1_maj , 1_maj 8_maj ,,,,,,,
 1_maj , 1_maj , 3_11 , 3_11 ,,,,,,,
 11_maj , 6_maj , 1_maj , 1_maj 8_maj ,,,,,,,
 1_maj , 1_maj , 3_11 , 3_11 ,,,,,,,
 11_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Sweet Caroline (Good Times Never Seemed So Good), 8_7 , 8_7 , 8_7 ,,,,,,,
 8_7 , 8_9 8_7 , 8_13 8_7 ,,,,,,,,
 1_maj , 1_7 , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 1_maj 1_7 , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 1_maj , 1_maj6 , 1_maj6 ,,,,,,,
 8_maj , 8_maj , 6_maj , 6_maj ,,,,,,,
 8_7 , 8_13 8_7 ,,,,,,,,,
 1_maj , 6_maj . . 6_maj7 ,,,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj . . 6_maj7 ,,,,,,,,,
 6_maj , 6_maj , 8_maj 6_maj , 5_min 3_min ,,,,,,,
 1_maj , 1_7 , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 1_maj 1_7 , 6_maj , 6_maj ,,,,,,,
 1_maj , 1_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 1_maj , 1_maj6 , 1_maj6 ,,,,,,,
 8_maj , 8_maj , 6_maj , 6_maj ,,,,,,,
 8_7 , 8_13 8_7 ,,,,,,,,,
 1_maj , 6_maj . . 6_maj7 ,,,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj . . 6_maj7 ,,,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 8_7 , 8_7 , 8_7 , 8_7 ,,,,,,,
 8_7 , 8_9 8_7 , 8_13 8_7 ,,,,,,,,
 1_maj , 6_maj . . 6_maj7 ,,,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj . . 6_maj7 ,,,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Tell It Like It Is,,,,,,,,,,
 8_aug , &pause ,,,,,,,,,
 3_min7 8_7 , 3_min7 8_7 , 1_maj6 8_13 , 1_maj6 10_7(b9)/3 ,,,,,,,
 3_min7 8_7 , 3_min7 8_7 , 1_maj6 8_13 , 1_maj7 ,,,,,,,
 5_min , 10_min , 5_min , 10_min ,,,,,,,
 5_min , 6_maj , 8_maj , 8_maj ,,,,,,,
 3_min7 8_7 , 3_min7 8_7 , 1_maj6 8_13 , 1_maj6 10_7(b9)/3 ,,,,,,,
 3_min7 8_7 , 3_min7 8_7 , 1_maj6 8_13 , 1_maj7 ,,,,,,,
 5_min , 10_min , 5_min , 10_min ,,,,,,,
 5_min , 6_maj , 8_7 , 8_maj ,,,,,,,
 3_min7 8_7 , 3_min7 8_7 , 1_maj6 8_13 , 1_maj6 10_7(b9)/3 ,,,,,,,
 3_min7 8_7 , 3_min7 8_7 , 1_maj6 8_13 , 1_maj6 10_7(b9)/3 ,,,,,,,
 3_min7 8_7 , 3_min7 8_7 , 1_maj6 8_13 , 1_maj6 10_7(b9)/3 ,,,,,,,
 3_min7 8_7 , 3_min7 8_7 , 1_maj6 8_13 , 1_maj6 10_7(b9)/3 ,,,,,,,
 3_min7 8_7 , 3_min7 8_7 , 1_maj6 8_13 , 1_maj6 10_7(b9)/3 ,,,,,,,
 3_min7 8_7 , 1_maj7 , &pause ,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
The Goonies `R Good Enough , x4,,,,,,,,,
 10_min7 , x4,,,,,,,,,
 10_7 , x4,,,,,,,,,
 10_min7 , x4,,,,,,,,,
 10_7 , 10_7 , 10_min7 , 10_min7 ,,,,,,,
 1_maj , 1_maj , 10_min(9) , 10_min(9) ,,,,,,,
 1_maj , 1_maj , 10_min(9) , 10_min(9) ,,,,,,,
 6_maj , 8_maj , 1_maj , 3_min6 5_maj ,,,,,,,
 6_maj , 8_maj ,,,,,,,,,
 1_maj , 1_maj , 10_min , 6_maj ,,,,,,,
 8_maj , 8_maj ,,,,,,,,,
 1_maj/3 , 6_maj 8_maj ,,,,,,,,,
 10_min7 , x4,,,,,,,,,
 1_maj , 1_maj , 10_min(9) , 10_min(9) ,,,,,,,
 1_maj , 1_maj , 10_min(9) , 10_min(9) ,,,,,,,
 6_maj , 8_maj , 1_maj , 3_min6 5_maj ,,,,,,,
 6_maj , 8_maj ,,,,,,,,,
 1_maj , 1_maj , 10_min , 6_maj ,,,,,,,
 8_maj , 8_maj ,,,,,,,,,
 1_maj/3 , 6_maj 8_maj ,,,,,,,,,
 1_maj , 1_maj , 10_min , 6_maj ,,,,,,,
 8_maj , 8_maj ,,,,,,,,,
 1_maj/3 , 6_maj 8_maj ,,,,,,,,,
 10_min7 , x4,,,,,,,,,
 10_min7 , x4,,,,,,,,,
 10_7(#9) , 10_7(#9) , 10_7(#9) , 10_7(#9) ,,,,,,,
 10_7(#9) , 10_7(#9) , 10_7(#9) , N ,,,,,,,
 6_maj , 8_maj , 1_maj , 3_min6 5_maj ,,,,,,,
 6_maj , 8_maj ,,,,,,,,,
 1_maj , 1_maj , 10_min , 6_maj ,,,,,,,
 8_maj , 8_maj ,,,,,,,,,
 1_maj/3 , 6_maj 8_maj ,,,,,,,,,
 1_maj , 1_maj , 10_min , 6_maj ,,,,,,,
 8_maj , 8_maj ,,,,,,,,,
 1_maj/3 , 6_maj 8_maj ,,,,,,,,,
 1_maj , 1_maj , 10_min , 6_maj ,,,,,,,
 8_maj , 8_maj ,,,,,,,,,
 1_maj/3 , 6_maj 8_maj ,,,,,,,,,
 10_5(b7) , x3,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
The Spirit of Radio, N , 1_1 , 1_1 ,,,,,,,
 1_1 , 1_1 , (2/4) 1_1 ,,,,,,,,
 1_1 , 1_1 , 1_1 ,,,,,,,,
 1_1 , 6_1 , 1_1 , 6_1 ,,,,,,,
 1_1 , 6_1 , 1_1 , 6_1 ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_1 , 1_1 , 1_1 , 1_1 ,,,,,,,
 1_1 , 1_1 , 1_1 , 1_1 ,,,,,,,
 1_1 , 1_1 ,,,,,,,,,
 1_1 , 1_1 , 1_1 , 1_1 ,,,,,,,
 1_1 , 1_1 ,,,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_1 , 1_1 , 1_1 , 1_1 ,,,,,,,
 1_1 , 1_1 , 1_1 , 1_1 ,,,,,,,
 1_1 , 1_1 ,,,,,,,,,
 1_1 , 1_1 , 1_1 , 1_1 ,,,,,,,
 1_1 , (3/4) 1_1 , 11_maj/3 , (3/4) 11_maj/3 ,,,,,,,
 1_maj/3 , (3/4) 1_maj/3 , 11_maj/3 , 11_maj/3 ,,,,,,,
 1_1 , (3/4) 1_1 , 11_maj/3 , (3/4) 11_maj/3 ,,,,,,,
 1_maj/3 , (3/4) 1_maj/3 , 11_maj/3 , 11_maj/3 ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_maj , 8_maj , 5_min7 , 6_maj . . 8_maj ,,,,,,,
 1_1 , 1_1 , N , N ,,,,,,,
 1_1 , 6_1 , 1_1 , 6_1 ,,,,,,,
 1_1 , 6_1 , 1_1 , 6_1 ,,,,,,,
 1_maj , 6_maj 8_maj ,,,,,,,,,
 1_maj , 6_maj 8_maj , 1_maj , 6_maj ,,,,,,,
 1_1 , 6_1 , 1_1 , 6_1 ,,,,,,,
 1_maj , 6_maj 8_maj ,,,,,,,,,
 1_maj , 6_maj 8_maj ,,,,,,,,,
 1_1 , 6_1 , 1_1 , 6_1 ,,,,,,,
 1_1 , 6_1 , 1_1 , 6_1 ,,,,,,,
 1_1 , 6_1 , 1_1 , 6_1 ,,,,,,,
 1_1 , 6_1 , 1_1 , 6_1 ,,,,,,,
 1_1 , 6_1 , 1_1 , 6_1 ,,,,,,,
 1_1 , 6_1 , 1_1 , 1_1 ,,,,,,,
 1_1 , 1_1 ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
The Way You Do The Things You Do, 1_maj/5 . 12_maj/5 11_maj/5 ,,,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 6_7 , 6_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 8_maj . . ,,,,,,,
 8_7 , 6_7 , 8_7 , 6_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 6_7 , 6_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 8_7 . . ,,,,,,,
 8_7 , 6_7 , 8_7 , 6_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 8_7 . . ,,,,,,,
0,,,,,,,,,,
This Song, x10,,,,,,,,,
 1_maj 6_maj ," 6_maj . . 8_sus4(b7,9) ",,,,,,,,,
 1_maj , 11_maj 6_maj , 8_7 , 8_7 . . 3_min7 , 6_maj , 11_maj , 3_min7 , 10_min7 ,,,
 3_7 , 3_7 ," 3_7 . . 8_sus4(b7,9) ",,,,,,,,
 1_maj , 11_maj , 5_min7 , 10_7 , 3_min7 , 3_min7 ,,,,,
 1_maj , 1_maj , 1_maj 6_maj ," 6_maj . . 8_sus4(b7,9) ",,,,,,,
 1_maj , 11_maj 6_maj , 8_7 , 8_7 . . 3_min7 , 6_maj , 11_maj , 3_min7 , 10_min7 ,,,
 3_7 , 3_7 ," 3_7 . . 8_sus4(b7,9) ",,,,,,,,
 1_maj , 11_maj , 5_min7 , 10_7 , 3_min7 , 3_min7 ,,,,,
 1_maj , 1_maj , 1_maj 6_maj ," 6_maj . . 8_sus4(b7,9) ",,,,,,,
 1_maj , 11_maj 6_maj , 8_7 , 8_7 . . 3_min7 , 6_maj , 11_maj , 3_min7 , 10_min7 ,,,
 3_7 , 3_7 ," 3_7 . . 8_sus4(b7,9) ",,,,,,,,
 1_maj , 11_maj , 5_min7 , 10_7 , 3_min7 , 3_min7 ,,,,,
 1_maj , x10,,,,,,,,,
 1_maj 6_maj ," 6_maj . . 8_sus4(b7,9) ",,,,,,,,,
 1_maj , 11_maj 6_maj , 8_7 , 8_7 . . 3_min7 , 6_maj , 11_maj , 3_min7 , 10_min7 ,,,
 3_7 , 3_7 ," 3_7 . . 8_sus4(b7,9) ",,,,,,,,
 1_maj , 11_maj , 5_min7 , 10_7 , 3_min7 , 3_min7 ,,,,,
 1_maj , x6,,,,,,,,,
 1_maj 6_maj ," 6_maj . . 8_sus4(b7,9) ",,,,,,,,,
 1_maj , 11_maj 6_maj , 8_7 , 8_7 . . 3_min7 , 6_maj , 11_maj , 3_min7 , 10_min7 ,,,
 3_7 , 3_7 ," 3_7 . . 8_sus4(b7,9) ",,,,,,,,
 1_maj , 11_maj , 5_min7 , 10_7 , 3_min7 , 3_min7 ,,,,,
 1_maj , x13,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Venus, 8_sus4(b7) ,,,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,,,
 8_sus4(b7) , 8_sus4(b7) ,,,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 , 1_min ,,,,,,,
 6_min7 11_maj6 , 6_min7 11_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 0:maj , 8_sus4(b7) 8_7 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 0:maj , 8_sus4(b7) 8_7 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 , 1_min ,,,,,,,
 6_min7 11_maj6 , 6_min7 11_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 0:maj , 8_sus4(b7) 8_7 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 0:maj , 8_sus4(b7) 8_7 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 8_sus4(b7) , 8_sus4(b7) ,,,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 , 1_min ,,,,,,,
 6_min7 11_maj6 , 6_min7 11_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 0:maj , 8_sus4(b7) 8_7 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 0:maj , 8_sus4(b7) 8_7 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 1_min 6_maj , 1_min7 6_maj , 1_min 6_maj , 1_min7 6_maj ,,,,,,,
 1_min 6_maj , 1_min7 6_maj , 1_min 6_maj , 1_min7 6_maj ,,,,,,,
 6_min7 11_maj6 , 6_min7 11_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 0:maj , 8_sus4(b7) 8_7 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 0:maj , 8_sus4(b7) 8_7 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 8_sus4(b7) , 8_sus4(b7) , 8_sus4(b7) , 8_sus4(b7) ,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 , 1_min 6_maj6 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Walk Like A Man, 1_maj 11_maj . . , 1_maj , 1_maj 11_maj . 6_maj ,,,,,,,
 1_maj , 1_maj 11_maj . 6_maj , 1_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 2_maj(#11) . 1_sus4(9) 8_maj7(b7)/3 , (2/4) 8_maj7(b7)/3 ,,,,,,,,,
 6_maj . 8_maj 0:maj , 0:maj 11_maj 12_maj 1_maj ,,,,,,,,,
 11_maj , 6_maj ,,,,,,,,,
 1_maj , 1_maj 11_maj . . , 1_maj , 1_maj 11_maj . 6_maj ,,,,,,,
 1_maj , 1_maj 11_maj . 6_maj , 1_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
 11_maj 6_maj , 1_maj , 11_maj 6_maj , 1_maj ,,,,,,,
